,V1,mean_lich_pre,lich_percent_05,lich_percent_10,lich_percent_20,shrub_pre,shrub_20,tree_pre,elevation,dnbr,end_recovered
214,22799,10.57875315,6.829209805,7.203710079,9.214339256,1.995765408,10.73677731,24.31018766,321.6279907,0.050058663,87.10231842
215,23051,10.13210297,3.026901245,2.886444569,3.256006241,2.724347671,14.23878384,31.08829816,326.9516296,0.075406976,32.13554236
216,23303,10.06209246,1.300845742,0.648450613,1.28628397,4.644199689,22.32106018,30.58525149,304.3117065,0.087907977,12.78346402
217,23310,10.98063564,2.15474081,1.200895071,1.513679028,4.228242874,19.22743797,33.13675944,314.8675842,0.088755764,13.78498547
218,23317,11.54767323,2.660092592,1.973419785,2.222833395,4.552530766,17.61497498,33.08535004,325.5814209,0.073522948,19.24918857
219,23338,10.18954341,4.297956944,4.677247047,6.969209671,2.461129665,12.39624119,26.3830986,332.4538269,0.071831986,68.39570129
220,23352,10.33237648,5.505024433,5.202530861,5.370753288,7.224039078,16.12458611,24.71210798,330.1405945,0.046747576,51.97984509
221,23359,11.16527367,8.169993401,7.658679008,7.356629848,7.816337268,14.77444458,27.55509313,323.4355164,0.032578271,65.88848664
222,23576,12.77536615,2.56465435,1.362432122,2.337037086,3.45482715,19.19661713,32.91439184,311.1181641,0.087758802,18.29330807
223,23583,11.59799385,1.784080148,1.26216042,2.296969175,4.351176898,20.80819702,31.72172864,320.4027405,0.080906056,19.80488354
224,23590,10.23431683,2.180956841,1.659117222,2.311382771,6.594961007,21.46882248,29.95035617,323.789978,0.068156689,22.58463178
225,23611,10.21505992,4.829685211,4.833598614,5.575790405,6.095555623,15.88204384,26.48562368,331.3450623,0.064067662,54.58402056
226,23618,10.63971202,7.070271492,6.759882927,6.815722466,6.769753138,14.81416035,25.43035634,327.9987183,0.051095597,64.05927581
227,23842,10.97083346,7.807938099,3.033580303,5.187271595,5.532283942,14.40775871,27.97320938,289.9461975,0.04120373,47.28238391
228,23849,10.9928538,3.580135822,3.166012287,5.618290424,5.521539052,19.16788292,25.46383731,281.3938904,0.058369923,51.10857041
229,23856,10.59489091,2.669654131,2.582080126,5.046864033,5.932391008,20.33011055,24.56589317,281.5719299,0.057307046,47.63488435
230,28469,10.70272223,5.168129444,4.614981651,5.561778069,14.48295085,24.46055603,24.63320351,432.8010254,0.05588017,51.9660134
231,29141,11.65873019,11.23948097,7.397284031,6.549172878,11.95691967,21.50086403,16.45074495,294.6450195,-0.007556115,56.17398097
232,29183,16.81498973,13.79170418,4.300691128,4.016999722,7.551530838,18.77862358,23.36244265,325.3155823,0.022647923,23.88939742
233,29190,17.52462133,13.23611736,1.698716044,1.65526545,10.69664605,21.62262344,22.61652438,314.128418,0.034947965,9.445370713
234,29197,10.08362961,6.926197529,0.788037062,1.474321008,8.997082551,22.1308651,16.06300449,270.921875,0.023530813,14.62093576
235,29253,16.75378227,11.10780239,2.057888985,2.887290239,5.175195535,20.81295776,21.90319697,287.8468323,0.040687717,17.23366218
236,29848,10.39444478,6.730000019,7.431111336,9.108888626,28.29407374,26.99555588,2.881851912,789.4359741,0.046952412,87.63227682
237,29988,10.24437841,9.630883217,3.410537004,3.34545064,19.69336001,26.53554344,21.94492849,418.7210693,0.040104527,32.65645319
238,30604,12.44777775,5.306666851,5.614444256,7.693333149,16.06555525,17.52444458,10.84333324,682.6948242,0.057812851,61.80487236
239,33026,10.71763166,10.21917915,3.443672657,3.669833183,9.58022213,20.47109222,24.44303513,309.1489563,0.030257424,34.2410833
240,33215,11.92169126,10.86888313,0.549802482,1.560203671,6.404104869,22.6430378,23.58062426,299.6377869,0.056133438,13.08710012
241,33222,11.003239,9.91897583,0.40121606,1.544592619,8.099814892,24.29673576,26.53667068,314.9916077,0.068367176,14.03761765
242,33229,10.64361731,9.94974041,0.23019135,1.076629639,10.16856988,26.57022285,28.11342367,329.7518005,0.070968039,10.1152607
243,33236,10.3850371,9.901759148,0.150148153,0.558845699,11.45039304,28.55100632,29.23326174,355.3370361,0.066517062,5.381258567
244,33439,10.1024402,8.295531273,0.927123427,1.627524614,12.19508425,26.53754234,24.91561127,312.485199,0.04977753,16.1102128
245,33446,13.29505348,10.89592552,0.343024701,2.292006016,7.408952872,23.1628952,24.47564443,285.4431458,0.075963371,17.23953964
246,33453,12.64379628,10.70418549,0.438197523,1.858080268,7.595475197,24.64838219,24.58647474,295.3563538,0.076905191,14.69558846
247,33460,10.9229447,9.694962502,0.232061729,0.605864227,7.826516469,28.55375862,27.04967753,305.973877,0.072267726,5.54671147
248,33670,10.12704976,8.112635612,0.554845691,1.659407377,12.22636795,27.03161049,24.85007604,292.8215332,0.054894239,16.38589141
249,33677,13.18772252,10.56206799,0.305524677,1.668851852,6.415586313,24.71959305,28.63521385,278.6275024,0.076707892,12.65458724
250,33684,12.47281679,9.888715744,0.834222198,1.637481451,7.290518602,25.62206841,30.92897352,290.8034363,0.071939319,13.12840138
251,33880,11.88854726,8.958703995,0.01832716,1.206932068,8.924936136,28.26385117,27.98464839,276.6334229,0.056080453,10.15205678
252,33887,14.76625729,10.85727787,0.150462955,1.445555568,5.836129665,24.77114296,28.80758858,261.9622192,0.070722401,9.789586757
253,33894,12.1764609,9.420265198,0.792388856,1.298870325,7.608320872,24.31409264,27.78138669,268.1409912,0.067839593,10.66705946
254,34055,12.05718295,9.504641533,0.108919755,1.144185185,6.302810828,25.9316864,28.65679042,255.9142456,0.069965363,9.489656003
255,34062,13.0233558,9.456685066,0.082641974,0.979246914,6.675230344,25.95332146,28.26384099,243.0688629,0.077939421,7.519159649
256,34069,11.63287036,8.331166267,0.285012364,1.059987664,8.873835087,26.47278976,27.62381299,256.0594177,0.07368283,9.112004447
257,34258,12.74407387,6.292222023,6.353333473,8.574444771,18.00037066,32.73777771,26.62370364,645.3779907,0.054655109,67.28181945
258,34272,10.65222232,3.707777739,3.930000067,6.099999905,20.32407443,29.17000008,24.84925906,688.6715698,0.082293034,57.26504502
259,34279,10.55962976,4.645555496,5.491111279,8.97555542,24.31518491,32.10889053,21.67740758,767.5452881,0.036069777,84.99877008
260,34342,12.69037024,0.882222235,2.352222204,6.52444458,19.11518542,47.20666504,19.68333371,550.6101685,0.050514325,51.41256288
261,34349,13.41629632,4.161110878,4.546666622,8.06000042,18.27333387,38.95777893,26.3740743,576.1161499,0.064901784,60.07619559
262,34356,17.31296285,1.215555549,2.047777891,9.022222519,16.0240736,45.58555603,25.5040741,594.5502319,0.064990796,52.11252746
263,34363,10.0329628,2.853333235,3.915555477,8.005555153,19.02777799,38.31666565,25.29777781,626.2596436,0.098951668,79.79253301
264,34370,12.91629632,2.304444551,3.168888807,8.545555115,18.49259186,36.66555405,23.21962929,683.6397705,0.126838967,66.16103333
265,34377,11.19962947,5.26222229,7.297777653,10.72888851,23.0351855,28.75222206,16.1374073,742.5009155,0.116982929,95.79681671
266,34405,11.29296303,3.677777767,5.794444561,8.583333015,23.25999959,30.10333252,16.86481476,796.2521362,0.090090118,76.00603132
267,34412,14.88962968,8.406666756,10.10888863,12.88333321,20.03666623,21.97333336,6.827407519,809.109314,0.064039849,86.52554483
268,34468,12.93444475,2.421111107,4.026666641,6.022222042,11.01296298,30.55444527,19.70518557,520.0335083,0.051855672,46.55957144
269,34475,11.0351855,2.24333334,3.516666651,5.984444618,14.03555552,33.31888962,19.15777779,527.7963257,0.048809517,54.23057565
270,34482,10.01333332,0.918888867,1.220000029,7.511111259,18.94555537,40.93111038,28.07481448,638.5732422,0.082669042,75.01109789
271,34489,16.70703697,2.140000105,3.136666775,10.92222214,17.30185191,35.94333267,20.36851819,667.5349121,0.138272166,65.37498035
272,34496,10.26629639,1.112222195,2.428888798,7.685555458,18.45481428,36.17111206,29.03222211,707.776062,0.161301494,74.8620064
273,34503,15.20222219,6.263333321,8.430000305,12.39000034,19.82148107,23.94666672,10.83518537,762.1922607,0.150772065,81.50124495
274,34510,15.67777761,7.563333511,9.319999695,12.01222229,20.8700002,20.03777695,10.40444438,849.1646729,0.113111243,76.61942011
275,34517,13.57777754,3.904444456,5.308888912,9.911110878,22.25925891,28.11555481,14.82851855,843.6620483,0.114413507,72.99508955
276,34524,14.4177777,4.633333206,6.336666584,9.368888855,25.25148201,29.89222145,12.02074083,884.3309326,0.122826181,64.98150444
277,34531,16.1859258,11.18111134,12.06222248,14.22222233,7.202963034,7.400000095,2.705555518,880.8971558,0.108023524,87.86783347
278,34538,14.8422219,4.653333187,6.327777863,9.387777328,22.58333333,29.98999977,15.25925954,835.5931396,0.118656263,63.25048496
279,34545,11.07592583,4.528888702,6.701111317,10.97222233,26.40851847,25.38555527,13.6766669,810.4032593,0.107111171,99.06370356
280,34622,14.30222225,1.021111131,4.076666832,7.692222118,8.815185547,34.45222092,18.04148165,502.1133423,0.033909623,53.783405
281,34629,18.65555573,1.366666675,3.115555525,8.06111145,12.08592606,32.89110947,9.061851819,499.7043762,0.040396281,43.21024562
282,34643,22.95740763,1.423333287,4.896666527,9.514444351,9.901111285,24.83666611,22.15222232,490.0127258,0.087736428,41.4438969
283,34650,15.58555571,0.653333306,3.555555582,8.802222252,13.78592618,31.90444374,21.20481491,499.1260986,0.082138039,56.47679438
284,34657,12.62555567,0.937777758,3.705555439,7.265555382,11.80851841,33.72333145,18.14037005,513.1045532,0.063860573,57.54642068
285,34664,14.80111122,0.824444473,2.9977777,7.014444351,9.775184949,35.40888977,20.33444468,534.5667114,0.044407293,47.391336
286,34671,16.97999954,4.245555401,6.312222004,8.075555801,8.68703715,29.56111145,22.2540741,568.3651733,0.033924893,47.55922273
287,34692,10.76444435,2.225555658,3.170000076,7.24333334,21.60962995,37.22999954,27.68111102,698.9716797,0.12193159,67.28943086
288,34706,13.10629622,4.497777939,6.119999886,9.238888741,24.51629639,25.43777847,19.79518509,773.7873535,0.101918571,70.49198785
289,34727,10.99000009,2.51222229,4.028888702,8.198888779,22.53370412,34.65999985,22.42740695,782.1400757,0.153247878,74.603173
290,34741,15.94111125,7.617777824,9.511111259,12.24333286,28.38777796,30.75333405,5.945185184,843.5181274,0.105875462,76.80350932
291,34748,11.5592591,11.03666687,11.10555553,11.06000042,40.94703801,41.94666672,0.299629619,909.0409546,0.042559948,95.68087649
292,34804,16.55629635,1.558888912,3.616666555,8.502222061,14.78851827,35.41777802,10.6151851,553.0831909,0.051025063,51.35340587
293,34818,14.37481499,1.830000043,4.605555534,9.056666374,9.224074046,27.59777832,16.15444374,493.5877075,0.065298468,63.0037074
294,34825,13.53814793,0.438888878,5.161110878,7.395555496,10.03518518,35.11111069,10.68851852,504.1227722,0.049803853,54.62752761
295,34832,18.12148094,1.373333335,6.062222004,7.653333187,2.814444462,31.48999977,17.50703684,529.49646,0.045748282,42.23348639
296,34839,20.18555578,2.066666603,5.578888893,8.371110916,6.113333384,31.62666702,17.41592598,549.6888428,0.045526832,41.47079728
297,34846,16.88036982,5.443333149,5.794444561,10.19999981,12.14333312,34.80444336,27.57592583,570.548645,0.063777782,60.4252153
298,34853,13.25814819,3.086666584,3.130000114,8.253333092,18.41925939,37.10889053,29.94111061,588.0128784,0.091414787,62.25102459
299,34860,12.72962952,0.986666679,1.012222171,5.145555496,20.33296331,40.84222412,28.53555552,610.7539673,0.107871428,40.42187944
300,34874,10.41999976,0.050000001,0.288888901,7.041110992,21.347037,49.93333435,28.15740712,610.727356,0.053608954,67.57304372
301,34958,11.81629626,3.041110992,4.387777805,10.46666622,26.06333288,41.95000076,17.85185178,582.6724243,0.044739943,88.57823121
302,34986,14.750741,0.868888915,3.178888798,6.119999886,9.40296332,33.49888992,15.57148139,507.7771301,0.042912882,41.48944032
303,34993,15.64777819,1.207777739,2.411111116,5.055555344,10.50148137,32.36999893,15.70888901,534.4666138,0.054620244,32.30845479
304,35000,13.22444471,1.124444485,1.404444456,5.712222099,17.89444415,40.62111282,19.68740718,552.6015625,0.080653422,43.19441932
305,35007,10.08407434,1.018888831,1.085555553,5.348888874,21.24296316,39.63333511,22.31740761,572.517395,0.093177341,53.04293378
306,35014,10.13296286,1.977777719,1.951111078,5.97555542,21.2829628,41.25888824,23.48518562,588.7720947,0.103849113,58.97145288
307,35077,11.69925912,7.407777786,9.162221909,11.52333355,23.02037048,20.72777748,3.74777778,859.2369995,0.037627887,98.49626741
308,35084,11.20259253,4.152222157,5.708889008,9.18999958,31.86592547,37.05110931,14.42074076,911.3209229,0.006073827,82.03457864
309,35119,11.03185177,2.654444456,3.033333302,8.902222633,21.55962944,40.50666809,23.40481504,636.1680908,0.08118704,80.69563316
310,35126,10.97703679,4.263333321,4.083333492,7.553333282,21.40074031,33.5288887,16.31629626,571.9994507,0.077148087,68.81031215
311,35140,16.90777747,1.076666713,2.607777834,6.659999847,12.54777781,36.21444321,15.92814827,548.6167603,0.058421832,39.39015557
312,35147,13.1859258,0.082222223,0.362222224,7.582221985,17.92777697,49.56222153,27.27925936,607.6897583,0.103225149,57.50238625
313,35154,13.04222234,0.028888889,0,9.381111145,18.49370384,48.0577774,27.1062959,629.3034668,0.132664815,71.92877793
314,35161,10.23296293,0.061111111,0.053333335,6.78000021,21.51962916,46.10666656,25.58222198,630.2269287,0.133626521,66.25647194
315,35203,11.11148135,3.578888893,4.880000114,8.941111565,32.15555573,30.83111191,4.251851877,806.5685425,0.103572205,80.4673228
316,35210,10.78222211,3.75999999,5.186666489,9.275555611,28.7211113,34.52000046,9.514074008,833.4019775,0.078561731,86.02638226
317,35301,11.89777788,0.25111112,0.75333333,8.462222099,20.51074092,42.86999893,23.12148158,592.2724609,0.120505184,71.12439136
318,35322,10.83296267,1.552222252,1.694444418,7.108889103,18.86888822,46.3133316,28.42259216,614.0385742,0.103101291,65.62276007
319,35329,13.87259261,1.176666617,1.786666632,7.611111164,27.99333382,44.47888947,14.43777784,695.9614868,0.139558792,54.86437452
320,35336,13.83296299,1.318888903,1.647777796,8.595555305,23.36777751,43.22222137,13.06814798,738.8560181,0.147830337,62.13820793
321,35476,10.92814827,0.225555554,0.803333342,6.466666698,21.02925936,38.35333252,20.92962964,564.5003052,0.115229033,59.17440484
322,35497,12.24629625,2.617777824,2.976666689,7.26777792,18.60888863,41.0233345,25.34814835,563.1569214,0.082191855,59.34674267
323,35504,10.90407403,0.028888889,0.159999996,5.586666584,27.52407455,45.43000031,23.10703723,652.2935181,0.136627346,51.23467217
324,35511,12.3011109,0.877777755,1.477777719,6.098888874,33.81370417,47.49222183,13.61000029,710.416748,0.156783476,49.57998446
325,35525,14.59851837,2.946666718,3.687777758,8.871110916,31.57370377,31.48555565,2.534074148,766.1918945,0.116193987,60.76720041
326,35623,11.05185191,1.844444394,2.382222176,7.668889046,18.43111102,37.72333145,11.90333335,577.8781128,0.077734828,69.39008149
327,35651,12.4399999,0.052222222,0.204444438,5.478888988,17.96444384,40.47777939,27.03407351,597.5977173,0.106554665,44.04251634
328,35742,10.06925933,2.325555563,2.670000076,4.550000191,13.95629628,27.6277771,12.99444421,523.4042969,0.048784908,45.18703952
329,35784,10.16851838,0.344444454,0.628888905,7.49444437,23.4244442,48.4066658,22.43370374,592.4742432,0.139479801,73.70242239
330,35791,10.56222216,0.186666667,1.578888893,8.22555542,23.70777829,52.13666534,27.99222183,595.727417,0.154005989,77.87712939
331,35798,13.05814807,0.947777748,2.160000086,8.33555603,19.60037041,40.44889069,22.47222265,596.9295654,0.128420055,63.83413627
332,35819,10.6833334,0.247777775,0.598888874,7.366666794,23.66629664,43.68333435,18.7829628,651.307251,0.14171879,68.95475897
333,35826,13.3100001,0.182222217,0.265555561,7.568888664,20.82555517,47.2444458,20.76999982,607.440979,0.125621706,56.86618036
334,35854,10.16962973,2.478888988,3.554444551,5.295555592,12.81259251,29.05444527,6.15703694,536.6395264,0.048401073,52.07225564
335,35868,12.32296276,0.802222252,1.26444447,5.775555611,17.77148183,38.5055542,14.15037028,554.1124878,0.063689202,46.86823877
336,35875,11.43777784,1.964444399,2.582222223,5.003333569,15.6596295,33.88777924,12.444815,548.1217041,0.057537202,43.74393033
337,35917,10.99703725,0.548888862,0.644444466,6.072222233,15.91481495,37.52444458,24.78148142,604.3672485,0.062038437,55.21689246
338,35924,12.24629625,1.096666694,0.971111119,6.384444237,17.22259267,38.08000183,26.69925944,636.4725952,0.123520739,52.13367461
339,35931,11.8740743,1.505555511,2.846666574,8.600000381,25.63888868,36.38222122,20.62037023,693.8870239,0.155496716,72.42670177
340,35938,10.38777765,0.680000007,0.957777798,7.228888988,27.41518529,48.46333313,16.93777784,686.9251099,0.132405475,69.59033236
341,35952,11.71814823,1.556666613,2.415555477,8.598889351,26.23333359,36.97000122,16.8451856,714.3270874,0.155150712,73.38095731
342,35959,13.41333326,0.415555567,0.479999989,6.670000076,25.40333366,42.37444305,14.84259256,681.5808105,0.114704072,49.72664101
343,35966,10.76000023,2.922222137,2.785555601,7.175555706,21.80370331,39.02777863,22.66555532,662.697876,0.089379534,66.68731927
344,35973,10.6833334,0.851111114,1.092222214,5.011111259,23.34444427,38.76889038,19.28814824,647.7497559,0.055389863,46.90587734
345,35987,11.04111131,1.120000005,1.592222214,6.595555782,17.27814802,41.40222168,17.09555562,581.1211548,0.073461495,59.73633991
346,35994,10.8922224,0.340000004,0.893333316,6.699999809,18.89851888,38.33222198,7.847036997,610.6832275,0.082074866,61.51177933
347,36001,10.78740724,2.51222229,2.713333368,7.404444218,20.43703651,37.36777878,16.68740718,599.6439819,0.053298704,68.63970233
348,36008,10.93962955,9.471111298,9.153333664,9.423333168,21.75888888,27.66777802,13.19407431,588.0592041,0.021548582,86.13941744
349,36015,12.94037056,11.30444431,10.95777798,10.34888935,16.86740748,22.78444481,17.25814819,572.4296875,0.012518914,79.97367079
350,36022,12.13925902,11.46111107,11.22000027,10.71333313,15.73888906,21.29444504,14.36111101,548.1729736,0.014668693,88.25360026
